enterprise_id,enterprise_name,industry,region,CRI,EV,EDP,III,EPI,RDP,CPCI,CPCI_bin
ENT_000168,企业_168,教育,山西,1.0,0.342625405418605,0.3903087676153989,0.5,0.21156862176067792,0.1914396911450142,0.2785293701902223,0.30以下
ENT_000169,企业_169,食品制造业,广西,1.0,0.27753725792915135,0.387406446746379,0.5,0.022257784581105954,0.0937747115433256,0.13247472284813278,0.30以下
ENT_000170,企业_170,酒饮料制造业,内蒙古,1.0,0.23188571398631336,0.3296006560563446,0.5,0.3289071793167866,0.07566575613778363,0.26967083893885463,0.30以下
ENT_000171,企业_171,租赁商务服务业,重庆,1.0,0.168961100681613,0.3205502749704637,0.5,0.1138857402080817,0.07704988987166522,0.13864383103835687,0.30以下
ENT_000172,企业_172,黑色金属冶炼业,海南,1.0,0.1903437847063219,0.4609509141586627,1.0,0.4818290843266707,0.28554346260706687,0.4814739097472162,0.40-0.50
ENT_000173,企业_173,食品制造业,江西,1.0,0.02987148855081804,0.29026517920078804,0.5,0.022257784581105954,0.21262804218698111,0.20543189914750273,0.30以下
ENT_000174,企业_174,食品制造业,新疆,1.0,0.218464420388266,0.36632818632520336,0.5,0.022257784581105954,0.11337227926639427,0.13340545455980352,0.30以下
ENT_000175,企业_175,燃气生产供应业,四川,1.0,0.13299553418223678,0.5455677438048604,1.0,0.3962283353410679,0.1426333041377314,0.34351413837873124,0.30-0.40
ENT_000176,企业_176,铁路航空制造业,河南,1.0,0.11204860497884467,0.5353048711389369,0.5,0.18783342099757408,0.20176217103738084,0.2642544775384214,0.30以下
ENT_000177,企业_177,租赁商务服务业,湖南,1.000000001400197e-140,0.09964244723700377,0.23019311942117882,0.5,0.1138857402080817,0.2320011133118218,0.24092022134936403,0.30以下
ENT_000178,企业_178,交通运输业,吉林,1.0000000010001205e-100,0.10910490009646483,0.3770720681078162,0.5,0.013990108651400171,0.061952392419236314,0.07852162188601279,0.30以下
ENT_000179,企业_179,住宿餐饮业,江苏,1.0,0.05189551804929613,0.32423389273106185,0.5,0.517893666094725,0.5972897246729972,0.7205114336249002,0.70以上
ENT_000180,企业_180,农副食品加工业,吉林,1.0,0.05639609793122385,0.3224119048610249,0.5,0.12187775438931542,0.061952392419236314,0.1325665434477604,0.30以下
ENT_000181,企业_181,金属制品业,北京,1.0,0.1712545505640879,0.31122901276244475,0.5,0.273370693334969,0.5814022008372526,0.6425172499562031,0.60-0.70
ENT_000182,企业_182,食品制造业,四川,1.0,0.15493709808428752,0.2599228812701312,0.5,0.022257784581105954,0.1426333041377314,0.1430948806136878,0.30以下
ENT_000183,企业_183,仪器仪表制造业,海南,1.0,0.3302158459815917,0.32282872841373106,0.5,0.13821143542802122,0.28554346260706687,0.33181518170104635,0.30-0.40
ENT_000184,企业_184,交通运输业,广东,1.0,0.9743355202523436,0.3669182159955207,0.5,0.013990108651400171,0.6914923806655395,0.6307500986416241,0.60-0.70
ENT_000185,企业_185,皮革制造业,河南,1.0,0.2051820771464901,0.20671970482537477,0.5,0.17292963398369707,0.20176217103738084,0.25164596261677263,0.30以下
ENT_000186,企业_186,交通运输业,青海,1.000000000000005e-10,0.29877481322796556,0.6059410155957559,0.5,0.013990108651400171,0.13041145878433277,0.15857492328104955,0.30以下
ENT_000187,企业_187,纺织业,广东,1.0,0.1415491565139974,0.18508501282135553,0.5,0.1071182986114224,0.6914923806655395,0.6209322942748063,0.60-0.70
ENT_000188,企业_188,石油加工业,山西,1.0,0.03370163947884326,0.2729415560755276,0.5,0.015338672075971194,0.1914396911450142,0.18259822397573794,0.30以下
ENT_000189,企业_189,黑色金属冶炼业,青海,1.0,0.1786715906640969,0.26869073151690825,1.0,0.4818290843266707,0.13041145878433277,0.3749621500519664,0.30-0.40
ENT_000190,企业_190,科学研究服务业,甘肃,1.0,0.18747034764826487,0.35103288767053087,0.5,0.19675289899391257,0.10659645393039276,0.19981320255012253,0.30以下
ENT_000191,企业_191,电气机械制造业,湖南,1.0,0.7627213059343031,0.36112331338851017,0.5,0.425968012781628,0.2320011133118218,0.450472062079979,0.40-0.50
ENT_000192,企业_192,服装制造业,天津,1.0,0.1811171084149133,0.21672371651335415,0.5,0.3667957056450658,0.3714515711645824,0.5006703038729428,0.50-0.60
ENT_000193,企业_193,信息技术服务业,北京,1.0,0.17611915183420881,0.4005019407171219,0.25,0.2123960176201665,0.5814022008372526,0.6150626350603134,0.60-0.70
ENT_000194,企业_194,皮革制造业,山东,1.0,0.03630211774039474,0.287727807920775,0.5,0.17292963398369707,0.507493520845673,0.5334081879008958,0.50-0.60
ENT_000195,企业_195,汽车制造业,内蒙古,1.0,0.5730471954208401,0.4046410226473143,0.5,0.1251175564771213,0.07566575613778363,0.20334928794304113,0.30以下
ENT_000196,企业_196,石油加工业,广西,1.0,0.17177811925038633,0.4140667718100786,0.5,0.015338672075971194,0.0937747115433256,0.12054485159619545,0.30以下
ENT_000197,企业_197,非金属矿物制品业,浙江,1.0,0.35469247782835955,0.23670157098149064,0.5,0.2403571467918135,0.6948482726852789,0.6996416376385846,0.60-0.70
ENT_000198,企业_198,住宿餐饮业,江苏,1.0,0.18366470355188938,0.29209825323643374,0.5,0.517893666094725,0.5972897246729972,0.7412633443086282,0.70以上
ENT_000199,企业_199,造纸业,新疆,1.0,0.1659380652764055,0.37655323567769783,0.5,0.09289906263860567,0.11337227926639427,0.14775783162050865,0.30以下
ENT_000200,企业_200,皮革制造业,天津,1.0,0.6031060985344402,0.42198507780614974,0.5,0.17292963398369707,0.3714515711645824,0.4573477991085106,0.40-0.50
ENT_000201,企业_201,非金属矿物制品业,河北,1.0,0.15417429968618926,0.18706521757343453,0.5,0.2403571467918135,0.22020157762331738,0.2985194741598861,0.30以下
ENT_000202,企业_202,水的生产供应业,四川,1.0,0.1837187478694521,0.24801585145458452,0.0,0.24898493354914347,0.1426333041377314,0.24247627708608344,0.30以下
ENT_000203,企业_203,酒饮料制造业,四川,1.0,0.5568171533063372,0.3793182905526806,0.5,0.3289071793167866,0.1426333041377314,0.327034129509159,0.30-0.40
ENT_000204,企业_204,通用设备制造业,安徽,1.0,0.15299444262394932,0.3119794980865564,0.5,0.36873564509241413,0.21446286455279742,0.36399442009769944,0.30-0.40
ENT_000205,企业_205,房地产业,广西,1.0000000004000056e-40,0.215335439505487,0.5657743925530995,0.5,0.05357583108643641,0.0937747115433256,0.12940440543347384,0.30以下
ENT_000206,企业_206,金属制品业,内蒙古,1.0,0.13104550458613382,0.41208317088261376,0.5,0.273370693334969,0.07566575613778363,0.2338647738713919,0.30以下
ENT_000207,企业_207,仪器仪表制造业,内蒙古,1.0,0.13109146618633485,0.33624006881039925,0.5,0.13821143542802122,0.07566575613778363,0.14919082647561044,0.30以下
ENT_000208,企业_208,酒饮料制造业,辽宁,1.0,0.1519762761896612,0.45579398575387226,0.5,0.3289071793167866,0.12357056936404776,0.28823938771980195,0.30以下
ENT_000209,企业_209,金属制品业,宁夏,1.0,0.14707664950447366,0.2695414128924495,0.5,0.273370693334969,0.15914667577157968,0.27087734677661407,0.30以下
ENT_000210,企业_210,通用设备制造业,上海,1.0,0.15660555364339424,0.3690752395654712,0.5,0.36873564509241413,0.5242652384564759,0.6408448615184137,0.60-0.70
ENT_000211,企业_211,交通运输业,天津,1.0,0.37675200502337564,0.20927256375881217,0.5,0.013990108651400171,0.3714515711645824,0.38268845295400705,0.30-0.40
ENT_000212,企业_212,木材加工业,海南,1.0,0.15934008889140935,0.4015245789555714,0.5,0.3498313392527335,0.28554346260706687,0.4157712980935381,0.40-0.50
ENT_000213,企业_213,住宿餐饮业,安徽,1.0,0.11438158609691043,0.22696240291443998,0.5,0.517893666094725,0.21446286455279742,0.43038216402397766,0.40-0.50
ENT_000214,企业_214,卫生社会工作,河北,1.0,0.590182128834506,0.3355799118203381,0.5,0.011331452595746186,0.22020157762331738,0.26446195010775053,0.30以下
ENT_000215,企业_215,教育,广西,1.0,0.18637473122084913,0.1774558315428914,0.5,0.21156862176067792,0.0937747115433256,0.19870204649625195,0.30以下
ENT_000216,企业_216,有色金属冶炼业,西藏,1.0,0.17366650480278675,0.3740622603351588,0.5,0.05668575218033443,0.0813948688062305,0.12030828496082721,0.30以下
ENT_000217,企业_217,卫生社会工作,重庆,1.0,0.1965554348477297,0.27495450140148375,0.5,0.011331452595746186,0.07704988987166522,0.10748991039942106,0.30以下
ENT_000218,企业_218,农副食品加工业,安徽,1.0,0.31678259729310143,0.3599889234499849,0.5,0.12187775438931542,0.21446286455279742,0.25521029572479464,0.30以下
ENT_000219,企业_219,石油加工业,贵州,1.0,0.20037560479044111,0.48725592443887517,0.5,0.015338672075971194,0.14028964165372587,0.1579198458548701,0.30以下
ENT_000220,企业_220,燃气生产供应业,湖北,1.0,0.0928722540516873,0.312009653277806,1.0,0.3962283353410679,0.2014142453573209,0.3721580940648606,0.30-0.40
ENT_000221,企业_221,计算机通信制造业,江苏,1.0,0.18109209702673698,0.2630077213297011,0.25,0.13145858555124137,0.5972897246729972,0.5881050349836816,0.50-0.60
ENT_000222,企业_222,铁路航空制造业,宁夏,1.0,0.17649577716108777,0.4063295706111355,0.5,0.18783342099757408,0.15914667577157968,0.22802702563566743,0.30以下
ENT_000223,企业_223,批发零售业,贵州,1.0,0.11189815141930008,0.3010067499655977,0.5,0.06344575923134861,0.14028964165372587,0.14817754115037673,0.30以下
ENT_000224,企业_224,建筑业,陕西,1.0,0.6008429257235899,0.4561698181511604,0.5,0.029324395986088454,0.06130726718594431,0.1835727142892579,0.30以下
ENT_000225,企业_225,金融业,江西,1.0,0.11568244073455076,0.3484270782915622,0.5,0.4239096550333939,0.21262804218698111,0.388970670561232,0.30-0.40
ENT_000226,企业_226,木材加工业,四川,1.0,0.19487847822213814,0.3042782400441834,0.5,0.3498313392527335,0.1426333041377314,0.3085730810925129,0.30-0.40
ENT_000227,企业_227,非金属矿物制品业,湖北,1.0,0.11720853534094682,0.36663170760675895,0.5,0.2403571467918135,0.2014142453573209,0.2845656498729096,0.30以下
ENT_000228,企业_228,仪器仪表制造业,湖南,1.0,0.16132836835718858,0.24180953574035682,0.5,0.13821143542802122,0.2320011133118218,0.2629644929705493,0.30以下
ENT_000229,企业_229,食品制造业,广东,1.0,0.3672419410858539,0.22180682288440873,0.5,0.022257784581105954,0.6914923806655395,0.604250259756254,0.60-0.70
ENT_000230,企业_230,农副食品加工业,湖北,1.0000000011001182e-110,0.09995585959213542,0.4105675280283024,0.5,0.12187775438931542,0.2014142453573209,0.2183874337191183,0.30以下
ENT_000231,企业_231,化学原料制造业,江西,1.0,0.20557787454823423,0.45028529747446827,0.5,0.07974513489584115,0.21262804218698111,0.23340884530763498,0.30以下
ENT_000232,企业_232,服装制造业,上海,1.0,0.20256459088877196,0.42005462038297614,0.5,0.3667957056450658,0.5242652384564759,0.6469524222987197,0.60-0.70
ENT_000233,企业_233,租赁商务服务业,黑龙江,1.0,0.18704205217554418,0.22830858086820344,0.5,0.1138857402080817,0.13318059085527256,0.16547103656915135,0.30以下
ENT_000234,企业_234,交通运输业,天津,1.0,0.1821291250229735,0.43251000033803794,0.5,0.013990108651400171,0.3714515711645824,0.37442877332900093,0.30-0.40
ENT_000235,企业_235,造纸业,福建,1.0,0.37248865635941303,0.2994303279963253,0.5,0.09289906263860567,0.39116847884487815,0.4252712897156277,0.40-0.50
ENT_000236,企业_236,金融业,云南,1.0,0.14899477602520692,0.41685666774894037,0.5,0.4239096550333939,0.0909856973181817,0.3248098720187241,0.30-0.40
ENT_000237,企业_237,金属制品业,吉林,1.0,0.20035099509647303,0.21351784539214336,0.5,0.273370693334969,0.061952392419236314,0.228897679565501,0.30以下
ENT_000238,企业_238,非金属矿物制品业,上海,1.0,0.19000468660987146,0.19163083468769013,0.5,0.2403571467918135,0.5242652384564759,0.5857017526574789,0.50-0.60
ENT_000239,企业_239,酒饮料制造业,重庆,1.0,0.19850401714118487,0.43130674746365844,0.5,0.3289071793167866,0.07704988987166522,0.2708820283622277,0.30以下
ENT_000240,企业_240,通用设备制造业,重庆,1.0,0.6056834278743064,0.3330010905585341,0.5,0.36873564509241413,0.07704988987166522,0.32013741252527517,0.30-0.40
ENT_000241,企业_241,电气机械制造业,浙江,1.0,0.18374315333359476,0.34494482670891385,0.5,0.425968012781628,0.6948482726852789,0.75980834921985,0.70以上
ENT_000242,企业_242,住宿餐饮业,江西,1.0,0.16264598260488083,0.25019432006385856,0.5,0.517893666094725,0.21262804218698111,0.43205410530929894,0.40-0.50
ENT_000243,企业_243,电气机械制造业,山西,1.0,0.16404087231278205,0.2614747392775737,0.5,0.425968012781628,0.1914396911450142,0.3765028909746573,0.30-0.40
ENT_000244,企业_244,石油加工业,西藏,1.0,0.163227373860513,0.33937436677554916,0.5,0.015338672075971194,0.0813948688062305,0.10906854916063537,0.30以下
ENT_000245,企业_245,家具制造业,西藏,1.0,0.12820078447239042,0.4136063751983045,0.25,0.15239697587767592,0.0813948688062305,0.15772083226954967,0.30以下
ENT_000246,企业_246,房地产业,青海,1.0,0.19773690798856683,0.25696377392578906,0.5,0.05357583108643641,0.13041145878433277,0.14304779411060226,0.30以下
ENT_000247,企业_247,科学研究服务业,福建,1.0,0.14687443644853873,0.3539080944419001,0.5,0.19675289899391257,0.39116847884487815,0.44843536549204543,0.40-0.50
ENT_000248,企业_248,卫生社会工作,天津,1.0,0.15626205972553667,0.46097642965117863,0.5,0.011331452595746186,0.3714515711645824,0.37308058567037317,0.30-0.40
ENT_000249,企业_249,通用设备制造业,四川,1.0,0.20248805599010086,0.4364465024045877,0.5,0.36873564509241413,0.1426333041377314,0.3225712089315934,0.30-0.40
ENT_000250,企业_250,金融业,内蒙古,1.0,0.22544427976253334,0.16960184219985946,0.5,0.4239096550333939,0.07566575613778363,0.31875846760339077,0.30-0.40
ENT_000251,企业_251,计算机通信制造业,浙江,1.0,0.14144905837079313,0.5091830693051939,0.25,0.13145858555124137,0.6948482726852789,0.6349090530155869,0.60-0.70
ENT_000252,企业_252,金融业,辽宁,1.0,0.08693802459944061,0.5247151425288867,0.5,0.4239096550333939,0.12357056936404776,0.3388311500575537,0.30-0.40
ENT_000253,企业_253,计算机通信制造业,湖南,1.0,0.002270384676561856,0.25147540519933315,0.25,0.13145858555124137,0.2320011133118218,0.2496252097436128,0.30以下
ENT_000254,企业_254,水的生产供应业,海南,1.0,0.22043227561588566,0.4934330099280383,0.0,0.24898493354914347,0.28554346260706687,0.3701656667044648,0.30-0.40
ENT_000255,企业_255,有色金属冶炼业,江苏,1.0,0.23160180900019384,0.4093943923337332,0.5,0.05668575218033443,0.5972897246729972,0.5671423815823554,0.50-0.60
ENT_000256,企业_256,有色金属冶炼业,山西,1.0,0.16567226015856754,0.3558090186681787,0.5,0.05668575218033443,0.1914396911450142,0.1994826805412858,0.30以下
ENT_000257,企业_257,食品制造业,上海,1.0000000006000155e-60,0.16714983741705242,0.31446599628003075,0.5,0.022257784581105954,0.5242652384564759,0.497967854786875,0.40-0.50
ENT_000258,企业_258,金融业,辽宁,1.0,0.2413332613357245,0.2883377241930293,0.5,0.4239096550333939,0.12357056936404776,0.3410233154016695,0.30-0.40
ENT_000259,企业_259,非金属矿物制品业,天津,1.0,0.18168773331269508,0.2941691184992327,0.5,0.2403571467918135,0.3714515711645824,0.4482122981347393,0.40-0.50
ENT_000260,企业_260,房地产业,湖北,1.0,0.18941170531164436,0.4797848480029081,0.5,0.05357583108643641,0.2014142453573209,0.21613572553416555,0.30以下
ENT_000261,企业_261,住宿餐饮业,内蒙古,1.0,0.1842061168191875,0.3697237286071835,0.5,0.517893666094725,0.07566575613778363,0.36452786645067603,0.30-0.40
ENT_000262,企业_262,纺织业,云南,1.0,0.1551837311272603,0.5218949600163635,0.5,0.1071182986114224,0.0909856973181817,0.15273851864170332,0.30以下
ENT_000263,企业_263,住宿餐饮业,辽宁,1.0,0.3268178126980689,0.48555444521918484,0.5,0.517893666094725,0.12357056936404776,0.39347226923480255,0.30-0.40
ENT_000264,企业_264,橡胶制品制造业,西藏,1.0,0.1911530709184408,0.3810415865586596,0.5,0.18008653399650493,0.0813948688062305,0.18163801536053006,0.30以下
ENT_000265,企业_265,专用设备制造业,安徽,1.0,0.3741604306531835,0.2512441315297145,1.0,0.3786904664840509,0.21446286455279742,0.38907827065151407,0.30-0.40
ENT_000266,企业_266,通用设备制造业,四川,1.0,0.12176824701038207,0.42225775138120114,0.5,0.36873564509241413,0.1426333041377314,0.3181203854506364,0.30-0.40
ENT_000267,企业_267,家具制造业,海南,1.0,0.16383784233754525,0.46080945260376166,0.25,0.15239697587767592,0.28554346260706687,0.3259817619978324,0.30-0.40
ENT_000268,企业_268,木材加工业,江苏,1.0,0.18718194960598522,0.33993790230268545,0.5,0.3498313392527335,0.5972897246729972,0.6886690890486129,0.60-0.70
ENT_000269,企业_269,酒饮料制造业,重庆,1.0,0.2599940180369318,0.1874944744893433,0.5,0.3289071793167866,0.07704988987166522,0.26933119212677004,0.30以下
ENT_000270,企业_270,黑色金属冶炼业,海南,1.0,0.14569313284497784,0.5003687386850657,1.0,0.4818290843266707,0.28554346260706687,0.47926102491548955,0.40-0.50
ENT_000271,企业_271,住宿餐饮业,陕西,1.0,0.11133558760070264,0.3157948889213375,0.5,0.517893666094725,0.06130726718594431,0.3560897417361487,0.30-0.40
ENT_000272,企业_272,化学原料制造业,云南,1.0,0.19616553458219574,0.45407234983891936,0.5,0.07974513489584115,0.0909856973181817,0.13984071223576372,0.30以下
ENT_000273,企业_273,汽车制造业,新疆,1.0,0.1469905666330417,0.387681685876296,0.5,0.1251175564771213,0.11337227926639427,0.16178496609511672,0.30以下
ENT_000274,企业_274,汽车制造业,辽宁,1.0,0.13150029600381627,0.5019463729652077,0.5,0.1251175564771213,0.12357056936404776,0.17410593647980108,0.30以下
ENT_000275,企业_275,建筑业,陕西,1.0,0.10137168669791344,0.3588926476138774,0.5,0.029324395986088454,0.06130726718594431,0.10203917454890422,0.30以下
ENT_000276,企业_276,科学研究服务业,黑龙江,1.0,0.16558117365641176,0.31061217648374206,0.5,0.19675289899391257,0.13318059085527256,0.21118494085921666,0.30以下
ENT_000277,企业_277,科学研究服务业,天津,1.0,0.2450711744490226,0.4414330831874359,0.5,0.19675289899391257,0.3714515711645824,0.43807743478109396,0.40-0.50
ENT_000278,企业_278,家具制造业,安徽,1.0,0.16633342868977055,0.2940356457567035,0.25,0.15239697587767592,0.21446286455279742,0.24967199006788113,0.30以下
ENT_000279,企业_279,电力热力生产业,福建,1.0,0.15530616690762442,0.29429489063690467,0.5,0.418190229889115,0.39116847884487815,0.5391707023867884,0.50-0.60
ENT_000280,企业_280,电力热力生产业,云南,1.0,0.32370213353828653,0.36387123342312677,0.5,0.418190229889115,0.0909856973181817,0.32974612837538275,0.30-0.40
ENT_000281,企业_281,信息技术服务业,海南,1.0,0.18122844596396062,0.36596675014068597,0.25,0.2123960176201665,0.28554346260706687,0.34929691917554084,0.30-0.40
ENT_000282,企业_282,专用设备制造业,吉林,1.0,0.12757019935755023,0.3214393748781726,1.0,0.3786904664840509,0.061952392419236314,0.29564617183320563,0.30以下
ENT_000283,企业_283,建筑业,江苏,1.0,0.15888274172601677,0.31199895631673685,0.5,0.029324395986088454,0.5972897246729972,0.5507818498520994,0.50-0.60
ENT_000284,企业_284,住宿餐饮业,福建,1.0,0.11939383276647583,0.32016975168716544,0.5,0.517893666094725,0.39116847884487815,0.5703104233757795,0.50-0.60
ENT_000285,企业_285,燃气生产供应业,湖北,1.0,0.15346620935258648,0.4079243673121261,1.0,0.3962283353410679,0.2014142453573209,0.37721223882818256,0.30-0.40
ENT_000286,企业_286,住宿餐饮业,西藏,1.0,0.42949650186194366,0.3193091106540718,0.5,0.517893666094725,0.0813948688062305,0.37778107278799944,0.30-0.40
ENT_000287,企业_287,服装制造业,海南,1.0,0.17164381261141728,0.3999921315780968,0.5,0.3667957056450658,0.28554346260706687,0.42445078654461404,0.40-0.50
ENT_000288,企业_288,金属制品业,甘肃,1.0,0.1639935165220032,0.413935532291962,0.5,0.273370693334969,0.10659645393039276,0.24695188832389836,0.30以下
ENT_000289,企业_289,纺织业,宁夏,1.0,0.08928999909127429,0.2901808181236328,0.5,0.1071182986114224,0.15914667577157968,0.17837388319956,0.30以下
ENT_000290,企业_290,金融业,西藏,1.0,0.11174820843431917,0.29664705328695223,0.5,0.4239096550333939,0.0813948688062305,0.3174987208971576,0.30-0.40
ENT_000291,企业_291,黑色金属冶炼业,江西,1.0,0.22097994342158853,0.35526782611878627,1.0,0.4818290843266707,0.21262804218698111,0.4268734673896697,0.40-0.50
ENT_000292,企业_292,燃气生产供应业,天津,1.0,0.16361594663218146,0.4616288908104275,1.0,0.3962283353410679,0.3714515711645824,0.5215364216421141,0.50-0.60
ENT_000293,企业_293,建筑业,甘肃,1.0,0.3371234539206755,0.35257548792653726,0.5,0.029324395986088454,0.10659645393039276,0.14635141316191447,0.30以下
ENT_000294,企业_294,水的生产供应业,重庆,1.0,0.16300524839659558,0.4996501111481019,0.0,0.24898493354914347,0.07704988987166522,0.21994758231401762,0.30以下
ENT_000295,企业_295,皮革制造业,浙江,1.0,0.16668128313998765,0.46501677849664014,0.5,0.17292963398369707,0.6948482726852789,0.6559621068797261,0.60-0.70
ENT_000296,企业_296,金融业,北京,1.0,0.24086087448222357,0.29276885535001324,0.5,0.4239096550333939,0.5814022008372526,0.7137780534639198,0.70以上
ENT_000297,企业_297,租赁商务服务业,广东,1.0,0.16376299210651366,0.3102860931254584,0.5,0.1138857402080817,0.6914923806655395,0.6276672762088308,0.60-0.70
ENT_000298,企业_298,电气机械制造业,海南,1.0,0.28404774400269933,0.18196697297530792,0.5,0.425968012781628,0.28554346260706687,0.4546286710701964,0.40-0.50
ENT_000299,企业_299,水的生产供应业,山西,1.0,0.1638234696635784,0.2697496997191533,0.0,0.24898493354914347,0.1914396911450142,0.2763609094674133,0.30以下
ENT_000300,企业_300,批发零售业,广东,1.0,0.2202365739190778,0.45907428947266055,0.5,0.06344575923134861,0.6914923806655395,0.6142778272744441,0.60-0.70
ENT_000301,企业_301,金融业,西藏,1.0,0.159465537061699,0.3495936518809923,0.5,0.4239096550333939,0.0813948688062305,0.3203462308097963,0.30-0.40
ENT_000302,企业_302,住宿餐饮业,青海,1.0,0.21605505006534245,0.5549752338459479,0.5,0.517893666094725,0.13041145878433277,0.3926160805757931,0.30-0.40
ENT_000303,企业_303,专用设备制造业,海南,1.0,0.08259764299818678,0.37909217921374044,1.0,0.3786904664840509,0.28554346260706687,0.4297987423153751,0.40-0.50
ENT_000304,企业_304,交通运输业,浙江,1.0,0.599532485048517,0.19017081759404122,0.5,0.013990108651400171,0.6948482726852789,0.6141731597938836,0.60-0.70
ENT_000305,企业_305,铁路航空制造业,黑龙江,1.0,0.15899667643989604,0.3442623496274928,0.5,0.18783342099757408,0.13318059085527256,0.20673489594613415,0.30以下
ENT_000306,企业_306,住宿餐饮业,浙江,1.0,0.6061913474502288,0.37403176302944063,0.5,0.517893666094725,0.6948482726852789,0.8662995168133073,0.70以上
ENT_000307,企业_307,酒饮料制造业,山西,1.0,0.10369786440991852,0.2836901297366799,0.5,0.3289071793167866,0.1914396911450142,0.32278755967991624,0.30-0.40
ENT_000308,企业_308,有色金属冶炼业,湖北,1.0,0.17000354076822424,0.4285372063893691,0.5,0.05668575218033443,0.2014142453573209,0.21284128097314226,0.30以下
ENT_000309,企业_309,计算机通信制造业,陕西,1.0,0.15199991579195835,0.320775312945937,0.25,0.13145858555124137,0.06130726718594431,0.1374177143037697,0.30以下
ENT_000310,企业_310,批发零售业,吉林,1.0,0.10997642534789308,0.2821221401297372,0.5,0.06344575923134861,0.061952392419236314,0.10620706473898596,0.30以下
ENT_000311,企业_311,酒饮料制造业,黑龙江,1.0,0.17620354980958072,0.3388838421638333,0.5,0.3289071793167866,0.13318059085527256,0.2912140717094917,0.30以下
ENT_000312,企业_312,卫生社会工作,河北,1.0,0.419246053749668,0.2917922587102806,0.5,0.011331452595746186,0.22020157762331738,0.24180327066312102,0.30以下
ENT_000313,企业_313,电气机械制造业,重庆,1.0,0.12409521114873129,0.3214401371626731,0.5,0.425968012781628,0.07704988987166522,0.31794031081179347,0.30-0.40
ENT_000314,企业_314,交通运输业,天津,1.0,0.20611377361024488,0.3631206852115906,0.5,0.013990108651400171,0.3714515711645824,0.37428402354298856,0.30-0.40
ENT_000315,企业_315,汽车制造业,四川,1.0,0.14804777255464238,0.23418074326888577,0.5,0.1251175564771213,0.1426333041377314,0.17484005535959266,0.30以下
ENT_000316,企业_316,铁路航空制造业,山东,1.0,0.17698878795975154,0.22958875413270394,0.5,0.18783342099757408,0.507493520845673,0.5497677124891054,0.50-0.60
ENT_000317,企业_317,食品制造业,贵州,1.0,0.09401814930925881,0.4407280747558439,0.5,0.022257784581105954,0.14028964165372587,0.14711336000273367,0.30以下
ENT_000318,企业_318,电力热力生产业,重庆,1.0,0.3698055870274142,0.5295032252490521,0.5,0.418190229889115,0.07704988987166522,0.33095831154357475,0.30-0.40
ENT_000319,企业_319,食品制造业,重庆,1.0,0.23768111821470267,0.3839581395602134,0.5,0.022257784581105954,0.07704988987166522,0.12074096120637559,0.30以下
ENT_000320,企业_320,仪器仪表制造业,内蒙古,1.0,0.13507168849038753,0.34922433865203084,0.5,0.13821143542802122,0.07566575613778363,0.15011941784955996,0.30以下
ENT_000321,企业_321,黑色金属冶炼业,贵州,1.0,0.0899009398497779,0.5168889297855813,1.0,0.4818290843266707,0.14028964165372587,0.38040294365675714,0.30-0.40
ENT_000322,企业_322,卫生社会工作,北京,1.0,0.3804712854323091,0.2704959288086396,0.5,0.011331452595746186,0.5814022008372526,0.5483432064863812,0.50-0.60
ENT_000323,企业_323,住宿餐饮业,西藏,1.0,0.09965382209641269,0.32338442323700356,0.5,0.517893666094725,0.0813948688062305,0.36270973015999375,0.30-0.40
ENT_000324,企业_324,造纸业,山西,1.0,0.20133443829225411,0.4000569896075674,0.5,0.09289906263860567,0.1914396911450142,0.2144707497195397,0.30以下
ENT_000325,企业_325,教育,山东,1.0,0.16902180799723138,0.394950884401645,0.5,0.21156862176067792,0.507493520845673,0.5625887151466512,0.50-0.60
ENT_000326,企业_326,水的生产供应业,广西,1.0,0.09478245390231983,0.37494197495033743,0.0,0.24898493354914347,0.0937747115433256,0.216956502286367,0.30以下
ENT_000327,企业_327,仪器仪表制造业,广东,1.0,0.15655510887650528,0.2898625210321727,0.5,0.13821143542802122,0.6914923806655395,0.6364779258741253,0.60-0.70
ENT_000328,企业_328,金融业,河北,1.0,0.1847104368444362,0.4497613986784152,0.5,0.4239096550333939,0.22020157762331738,0.40033031017562987,0.40-0.50
ENT_000329,企业_329,计算机通信制造业,广西,1.0,0.1803063483020025,0.41327007049599046,0.25,0.13145858555124137,0.0937747115433256,0.15428782840461253,0.30以下
ENT_000330,企业_330,电气机械制造业,浙江,1.0,0.226868859381311,0.48747947247435286,0.5,0.425968012781628,0.6948482726852789,0.7709807733098275,0.70以上
ENT_000331,企业_331,化学纤维制造业,湖北,1.0,0.1220183647247518,0.415176848353657,0.5,0.5605754952498208,0.2014142453573209,0.4423727208372999,0.40-0.50
ENT_000332,企业_332,木材加工业,宁夏,1.0,0.32912081032488416,0.598618342443919,0.5,0.3498313392527335,0.15914667577157968,0.3349951212142837,0.30-0.40
ENT_000333,企业_333,房地产业,陕西,1.0,0.3722749298470677,0.4034724608374001,0.5,0.05357583108643641,0.06130726718594431,0.14480882227825578,0.30以下
ENT_000334,企业_334,通用设备制造业,福建,1.0,0.21772409134934043,0.3380142897385205,0.5,0.36873564509241413,0.39116847884487815,0.5260106661555857,0.50-0.60
