enterprise_id,enterprise_name,industry,region,scale,is_listed,credit_balance,approved_amount,available_amount,avg_deposit,non_interest_income,default_history,loan_status,default_flag,total_assets,total_liabilities,net_assets,revenue,net_profit,roe,roa,debt_ratio,current_ratio,quick_ratio,tobin_q,rd_ratio,employee_growth,revenue_growth,market_share,patent_count,company_age,CRI
ENT_000110,企业_110,租赁商务服务业,天津,小型,0,5970.147014142376,6592.750476573252,622.6034624308759,2067.5121037056906,3181.3315291330155,0,关注,0,33009.11949346943,12398.450632821412,20610.668860648017,82449.51582534902,6734.650059873726,0.3267555315845282,0.2040239231829894,0.3756068269338217,1.2477005291385284,0.7594704198879421,,0.0578367198399761,0.0927922926751241,0.2016534642926698,0.1959262494519275,2,42,1.0
ENT_000111,企业_111,橡胶制品制造业,重庆,中型,1,4157.482327485946,5478.326664332729,1320.8443368467824,9860.95763607793,403.2010212510749,0,正常,0,216542.6580153732,81583.53342701732,134959.1245883559,49481.12724475574,9086.747819788554,0.0673296292303643,0.041962853430678,0.3767550198872381,1.6309354425582516,1.2591034231825362,1.1808244178596916,0.0261043878447983,0.098303071948282,0.4325412032006993,0.0698810487191837,5,24,1.0
ENT_000112,企业_112,酒饮料制造业,甘肃,大型,0,90719.86430472435,135200.85953927017,44480.995234545815,13142.82601467752,3197.9125921022287,0,正常,0,503568.1390710874,282657.1404071063,220910.99866398115,172687.37251322664,8581.769742039094,0.0388471818693485,0.0170419235773525,0.5613086263330975,0.8191665874557634,0.6975619281461791,,0.0353138712631624,-0.1260726995647636,0.351809000812781,0.0360107158404177,7,21,1.0
ENT_000113,企业_113,农副食品加工业,湖北,中型,0,43786.86747037646,54630.88125615124,10844.013785774776,8654.252722394387,1877.1813889129896,0,正常,0,85146.36929491081,27372.75902622692,57773.610268683886,19953.78696116715,2904.4686898797586,0.0502732766114518,0.0341114801950029,0.3214788751757497,2.506370758486449,2.046940098637253,,0.0717670060728668,-0.2013760246827771,-0.0774325176725709,0.2107276759457204,3,46,1.0
ENT_000114,企业_114,服装制造业,湖南,小型,0,1605.939833278908,1995.9855755273168,390.0457422484087,720.2811495077723,894.4051959923652,0,正常,0,17060.52629765095,7256.903418641978,9803.622879008974,3655.74909504182,190.50411614615848,0.0194320118692097,0.0111663680722668,0.4253622245898225,1.913829692310144,1.2236175995078111,,0.0397267079851477,-0.0383038787037988,0.2979901708800215,0.1826393598011019,1,2,1.0
ENT_000115,企业_115,仪器仪表制造业,宁夏,中型,0,35492.262584452044,43926.52486442578,8434.262279973736,871.7698733866465,814.2765647881279,1,关注,1,42929.55592848182,15444.884858746638,27484.671069735185,25060.11081698765,231.59385653109973,-0.0873605624053045,-0.0392105170192339,0.7396591412852114,1.92777484586726,1.285124763631301,,0.0390527982201783,0.109356729862543,0.4050606584149183,0.0462193625082067,9,5,1.0
ENT_000116,企业_116,橡胶制品制造业,辽宁,小型,0,8930.689080551758,11683.284054113738,2752.59497356198,1102.2836734392288,462.4267117152941,0,正常,0,106072.85609073706,56438.24265949071,49634.61343124635,11266.99868659494,1871.1326519297531,0.0376981409258206,0.0176400704279061,0.5320705479186135,1.738678907663333,1.3938567173488934,,0.0351236821413496,-0.0591924801211469,0.406562626464684,0.0403371441566768,6,17,1.0
ENT_000117,企业_117,教育,广东,微型,0,1072.7984526391692,1369.176139931087,296.3776872919177,786.9874434195453,228.95673965570123,0,正常,0,4701.922181614978,2655.2039584975378,2046.7182231174409,10199.835996544654,-395.82584729048216,-0.1933953794028293,-0.0841838363123498,0.5647060618909583,2.8535641795446995,1.744010994831342,,0.0587304950446502,-0.003238203054885,0.2976191967153375,0.0607027378932603,6,24,1.0
ENT_000118,企业_118,电力热力生产业,新疆,大型,0,8924.761574252852,12958.449031372658,4033.687457119806,55987.54512705639,576.6069807196786,0,正常,0,1178371.8650467251,693418.0398170444,484953.8252296808,33445.22905424371,618.9069797245103,0.0012762183686898,0.0005252221290093,0.5884543414396174,2.729670510953315,2.338247498917494,,0.0175577773257905,0.3690946120624352,0.2935045989818351,0.0227073335851532,3,8,1.0
ENT_000119,企业_119,造纸业,山西,小型,0,8661.476208994076,11279.046354159427,2617.5701451653517,1433.870447906735,21.243785242175367,1,正常,0,27917.848293794646,11225.557045647634,16692.291248147012,16699.11522760333,-359.69398467958985,-0.0215485087896198,-0.0128840153042718,0.4020924867674261,1.9411496411480849,1.6924499745988597,,0.0382330838935178,-0.2268135827206803,0.03946779126489,0.0603309424208057,4,30,1.0
ENT_000120,企业_120,塑料制品业,北京,小型,0,4005.5775912834206,5219.680717790421,1214.1031265070003,556.0597924472845,47.67315441374276,1,正常,0,60034.766248140986,20153.66506532508,39881.10118281591,66595.66776145784,1710.741481951375,0.0428960442719295,0.028495846471366,0.3356999006546335,2.8347335953746584,2.424081846393619,,0.1192988655141989,-0.0632550993865747,-0.0674764168699149,0.0165597536852916,6,22,1.0
ENT_000121,企业_121,塑料制品业,黑龙江,微型,0,18397.10971495549,21255.07565025402,2857.965935298525,2100.592707216874,126.9309237177599,0,正常,0,44431.77110605405,14727.953025828088,29703.818080225967,1088.380476070998,-21.08063701257312,-0.0007096945232978,-0.0004744496221466,0.3314734627767591,1.3077218682363807,1.1081497021193982,,0.070034661742315,0.3344906102860892,0.0295565362205086,0.0670137746488715,2,24,1.0
ENT_000122,企业_122,仪器仪表制造业,青海,中型,0,38639.730245694765,57692.81957528633,19053.089329591567,27595.556163012872,227.97316555406184,0,正常,0,55589.64363908465,26152.738177573334,29436.90546151132,3194.4007869005145,328.3587526671781,0.0111546627445777,0.0059068332007854,0.4704606193802895,1.4141054067605283,1.1645010385539107,,0.0224563537976048,0.0433101992007164,-0.2329578002865525,0.0658261362011037,7,26,1.0
ENT_000123,企业_123,化学纤维制造业,四川,小型,0,9574.325017347175,11489.086200163509,1914.761182816332,482.84368046397816,91.50586530999657,1,正常,0,27812.736379333644,18866.429395851257,8946.306983482387,72275.73952285167,12963.360806378323,1.4490181066123309,0.4660944047206659,0.678337763625086,0.6136948782650924,0.4848371249570932,,0.0458033469248661,-0.0558977748248365,0.368559063084341,0.1965599101799187,8,8,1.0
ENT_000124,企业_124,交通运输业,吉林,微型,0,5029.515840073075,5680.061719832487,650.545879759412,11700.336787894732,2205.868457309224,0,正常,0,25133.829385218465,9729.09457515478,15404.734810063685,1399.1892634994756,245.29826607464284,0.0159235630537692,0.0097596853354509,0.3870916136988098,1.9730022669096328,1.5854811459141545,,0.0227412030701271,0.225315337551668,0.0433414081164575,0.0756299164368599,5,12,1.0
ENT_000125,企业_125,教育,河北,微型,0,11280.909828645295,15401.358026667303,4120.448198022008,1804.812383648711,538.260258467434,0,正常,0,9379.476036429816,3777.083489864016,5602.3925465658,5135.403202505439,141.61047698052258,0.0252767859095,0.015097909140181,0.4026966405366197,2.304809924822333,1.940462317515946,,0.1271282341582059,0.0582845654721667,0.358266145812992,0.0599200327756088,6,14,1.0
ENT_000126,企业_126,交通运输业,江苏,小型,0,13900.294032152002,18600.63047618143,4700.33644402943,7584.152314847779,203.37127138861248,0,正常,0,15146.207010181506,5155.095175736282,9991.111834445224,33635.01102111578,8276.437400212162,0.8283800178953484,0.5464363054491872,0.3403555208423435,2.433797975605258,1.9439950074035592,,0.0183237863472775,-0.0022462592566009,-0.1462999154443199,0.0572427059622875,3,30,1.0
ENT_000127,企业_127,纺织业,江苏,小型,0,9827.242147078754,12441.861109024265,2614.618961945509,12754.41981421517,813.38097119321,0,正常,0,16570.262229940363,8984.8619638138,7585.400266126562,15094.349963129214,1627.9109664874727,0.2146110830508296,0.0982429211980751,0.5422281095575721,0.8745407151152582,0.6107075991869406,,0.0224254757392417,0.0788553390556266,0.3165249842004421,0.2229177578464742,6,35,1.0
ENT_000128,企业_128,建筑业,广东,小型,1,2236.988910709133,2838.463539931484,601.4746292223508,2294.3450648064127,158.02358154476815,0,关注,1,147604.76394092207,84422.41920980024,63182.34473112183,14841.784009293646,118.11123067093766,-0.0971959437915709,-0.0483996284738044,0.95,1.1272783765468757,0.6887236047384795,1.0491659810701366,0.0564362112159252,-0.0487163214074149,0.001023868364136,0.031274434680625,6,31,1.0
ENT_000129,企业_129,租赁商务服务业,江西,微型,0,63700.453790604224,90074.07037978015,26373.61658917593,960.407125468066,175.22750378922655,0,正常,0,32791.50761644245,18270.525728633576,14520.981887808875,8838.531106324845,1700.8758579135683,0.1171322897483635,0.0518694009988338,0.5571724832643039,0.9421580302347892,0.818845787363587,,0.0293891406949717,-0.1026236594332117,-0.1568738816618348,0.0099187928491643,5,28,1.0
ENT_000130,企业_130,铁路航空制造业,天津,小型,0,1978.2431330361544,2330.934320869973,352.6911878338185,9455.812904903172,575.7019927927729,0,正常,0,19929.97425995839,12843.913709329196,7086.060550629194,332902.2224978155,51751.61608346528,7.303298597818231,2.596672499845633,0.6444520972179124,2.155318372135622,1.3042620871077448,,0.0882808893684486,0.0329604608547877,0.4254236104319515,0.1589575050756702,8,46,1.0
ENT_000131,企业_131,教育,甘肃,大型,0,21808.22248542552,31144.35148355161,9336.128998126092,4855.465361032766,793.2799147139974,2,正常,1,527204.8961595596,260739.90158556675,266464.99457399285,686481.8326388593,22275.836793410497,0.0253964155537034,0.034505424572797,0.9418555010156432,0.6264061517380941,0.4347148665931192,,0.0559098680820375,-0.101649544011401,0.3214623338681548,0.0674001142752994,7,27,1.0
ENT_000132,企业_132,塑料制品业,北京,微型,0,569.7921946630863,774.6318308524292,204.83963618934283,4058.552532297476,53.09719907258168,1,正常,0,10532.75024794698,3726.3060461750993,6806.444201771879,3524.6260670781357,-110.50135400969803,-0.0162348137638345,-0.0104912156282483,0.3537828163068257,2.760409209890187,2.446918550667405,,0.0925470759047307,0.051603996769472,0.1423584840371568,0.0447167574233715,5,36,1.0
ENT_000133,企业_133,水的生产供应业,四川,小型,0,10218.400445528798,12952.720859302395,2734.320413773597,9255.72688004803,1861.3269163765133,2,正常,0,6265.006964004765,2604.752152914172,3660.2548110905936,57194.50290533948,3655.501294917225,0.998701315504329,0.5834792069537507,0.415762052281765,1.0765866141535334,0.8740467067865904,,0.0170962734583434,0.1031609851211508,0.1067875770269926,0.043491979548306,2,1,1.0
ENT_000134,企业_134,房地产业,四川,小型,0,6934.454133623704,8898.370920421256,1963.916786797552,592.3343599107249,745.6949716181995,4,正常,0,88429.08158409952,49959.954140601694,38469.12744349783,29725.37953452594,5993.820945349741,0.155808601433793,0.0677811059210129,0.5649719893685408,1.228505665720612,1.103411352063482,,0.0134721083920505,0.1779590684077416,0.1879020037638236,0.0852842699630485,2,41,1.0
ENT_000135,企业_135,化学纤维制造业,甘肃,中型,0,32039.165356586163,38532.18681598133,6493.0214593951605,14222.767018305827,25.21708131853794,0,正常,0,571299.4969885405,311500.3591730319,259799.13781550864,39577.6620774816,3024.259871300156,0.0116407617697629,0.0052936505059811,0.5452487894966239,2.6272658053774998,2.1182684492133257,,0.0532674317768375,0.2191887478275241,0.1389257155834822,0.1481436156601144,9,14,1.0
ENT_000136,企业_136,交通运输业,湖南,小型,0,1047.4160961585235,1467.2683690617116,419.8522729031879,1763.1845886155215,108.95590787825442,0,正常,0,76971.21902592266,39440.1489889352,37531.07003698747,5451.819092396573,758.9393411271371,0.0202216281171624,0.009860040554529,0.512401251897185,1.6461690253643095,1.0046716215129312,,0.0695557637485023,-0.0108604752448377,-0.0584551908342942,0.1030360587564783,4,10,1.0
ENT_000137,企业_137,木材加工业,吉林,小型,1,18143.23146208192,23679.636672570145,5536.4052104882285,2588.867873625111,91.94940048501428,0,正常,0,6672.902683154053,3824.8128457328103,2848.0898374212425,27855.58651658656,2946.4749866358247,1.0345442576711918,0.4415582133505844,0.5731857674754748,0.5599898645001826,0.4749290641692414,3.1300415397854557,0.0114971217815518,0.1249121911908604,0.0175895460430156,0.1156224769306851,5,42,1.0
ENT_000138,企业_138,汽车制造业,青海,小型,1,2659.016985340249,3266.181755472439,607.1647701321899,2554.6192734123897,116.91416666745582,2,正常,0,43027.3732925918,23878.31360869533,19149.05968389647,11224.931638523492,2186.89591123243,0.1142038276203982,0.0508256894131382,0.5549563401493197,1.7364656280066144,1.190154394439522,1.1952873199146183,0.0638267436919205,0.1238785169309534,0.4921435664077406,0.1511600327572427,11,7,1.0
ENT_000139,企业_139,燃气生产供应业,黑龙江,中型,0,12841.439904740411,17187.240591917576,4345.800687177165,6086.339870399111,2705.4981832293674,0,正常,0,83688.75617952463,54609.42036960892,29079.335809915712,25692.793487614545,-10.372337031494292,-0.0003566909883807,-0.0001239394335033,0.6525299557859806,0.7113583384503076,0.5220069611409077,,0.0705251829434857,0.0991728073723975,0.6344313485256028,0.0319208695389606,3,40,1.0
ENT_000140,企业_140,食品制造业,北京,小型,0,15134.292119083577,22675.61575914407,7541.323640060495,13648.399694402076,305.5019411390628,4,正常,0,64302.85710396792,34363.86808381911,29938.989020148816,6455.330864000532,654.6760765831435,0.0218670068031538,0.0101811351169767,0.5344065509913186,2.9633617967182766,2.055469456230064,,0.0663197115309711,-0.0219189116425687,0.4125337010461366,0.0079912403439718,3,14,1.0
ENT_000141,企业_141,皮革制造业,云南,微型,0,3870.994323392666,4932.052881226921,1061.0585578342552,212.78086806733685,18.459063449049196,0,正常,0,9440.18374186944,5772.111077681812,3668.072664187629,26897.489262704315,-1529.6028204151098,-0.4170045035773227,-0.1620310432763041,0.6114405434802226,1.970278926139006,1.3409053044813115,,0.0269486685404153,-0.1042101718696166,0.1956447880325247,0.1084606697252327,4,36,1.0
ENT_000142,企业_142,燃气生产供应业,四川,大型,0,41544.800317006,60999.25650827952,19454.456191273515,1388.2136625162104,835.276524886823,1,正常,0,157803.81178497843,63039.91842737744,94763.893357601,32250.84329740492,4565.873530789645,0.0481815738992473,0.0289338608436851,0.3994828623865871,1.141331544027446,0.8325120077779725,,0.0960679943044133,0.1253002833599839,0.032450193459613,0.0544840190409868,3,27,1.0
ENT_000143,企业_143,燃气生产供应业,河北,微型,0,6628.798333402312,8206.496988137622,1577.69865473531,107.77566749231552,334.4898286304797,0,正常,0,5323.663733269056,3041.2655320253143,2282.398201243742,3248.750413635369,507.4182448021192,0.2223180181817585,0.0953137294587412,0.5712730338356271,1.9092941988690444,1.3625209023177347,,0.0136044501888451,-0.2060293843289575,-0.0596371787793932,0.1785364391354991,6,11,1.0
ENT_000144,企业_144,通用设备制造业,贵州,小型,0,9153.923100178645,10269.723006298882,1115.799906120239,7911.876763493441,213.50914324587697,0,正常,0,54990.62323266759,36342.07370848444,18648.549524183152,41219.7381389048,-3503.963707196545,-0.1878947047679316,-0.0637192943308012,0.6608776473530701,0.692167758454387,0.5468136190336319,,0.0514086641793527,0.0098240851147533,-0.0464564820860405,0.0199732488549667,7,42,1.0
ENT_000145,企业_145,建筑业,四川,微型,0,2119.408029808344,2504.4977768940657,385.0897470857217,433.4927231298914,56.429161528305045,1,正常,0,5525.36219960858,2510.132989380478,3015.2292102281017,6814.469094736514,930.3579131771376,0.3085529650685349,0.1683795341494617,0.4542929311599333,2.4997282606720423,2.1096340675955934,,0.0533792712095761,-0.3330446523472897,-0.0106535317373521,0.0834918223608731,2,49,1.0
ENT_000146,企业_146,石油加工业,陕西,微型,0,2523.8249618833397,3198.892759731566,675.0677978482267,423.0684360188112,243.91722309095425,0,正常,1,34112.68150307788,20864.737651082392,13247.94385199549,7038.129877461439,63.54242392540299,-0.0928054015813368,-0.0462745570781546,0.95,1.9693240942622865,1.163240236640093,,0.022664518266978,-0.1504603635037394,0.530232808285154,0.0487832033872572,4,37,1.0
ENT_000147,企业_147,燃气生产供应业,新疆,小型,0,7368.915761350994,8753.19585231158,1384.280090960587,1911.2000680365245,3362.4861828718567,1,正常,0,20797.748019961524,12268.918507519124,8528.8295124424,55972.70059439781,-3166.1570075242166,-0.371229956338701,-0.152235569182075,0.5899157204781742,2.686110970515399,1.783890202277165,,0.011039190203695,-0.0815700907671136,0.4612564592765197,0.0792307418247761,3,42,1.0
ENT_000148,企业_148,计算机通信制造业,青海,小型,1,2434.729855381348,2678.4239516108028,243.6940962294548,757.1012618465297,593.0533907863754,0,正常,0,1904.0388875257324,616.5477437259048,1287.4911437998276,78400.68273931944,3682.295175501677,2.860054760946908,1.933939059557108,0.323810478748729,1.354394005746407,1.0836080906460697,5.0,0.087303848476678,0.2145086311443926,0.2492556779870788,0.1361966760289692,5,10,1.0
ENT_000149,企业_149,教育,黑龙江,微型,1,8070.806218135298,11831.80688013127,3761.0006619959713,3046.5731637284844,1044.6239775486565,0,正常,0,48715.77327100871,25946.182768044146,22769.59050296457,630.5453839355702,-20.189101363816118,-0.0008866694972484,-0.0004144263758578,0.5326033238496288,1.3144202991084213,1.0529768698933546,1.0269483081963735,0.0415216472795288,0.1532162036606403,-0.0921226352825652,0.1151278403959531,7,7,1.0
ENT_000150,企业_150,住宿餐饮业,重庆,小型,0,7956.950571189121,11438.528333591505,3481.577762402384,1882.1906535344751,124.80167206004346,0,正常,0,72199.41336954435,25419.66186656757,46779.75150297677,13885.74529845915,631.0493069480139,0.0134897960479302,0.0087403661262185,0.3520757396803209,0.58771902804075,0.5115150096515777,,0.065115552833233,-0.0330902025763363,0.2786111853422073,0.0633548358029931,5,17,1.0
ENT_000151,企业_151,农副食品加工业,云南,中型,0,16062.042847171417,22437.338982794885,6375.29613562347,4122.255813229743,732.8160722302423,0,正常,0,426078.9600069006,292685.42676156864,133393.53324533196,7458.581134237884,257.460224655192,0.0019300802549527,0.0006042547246431,0.6869276688922363,2.128500896752292,1.287282660425936,,0.0472260396886773,0.1594054692694626,0.0522765942978789,0.0271545026538384,4,12,1.0
ENT_000152,企业_152,电力热力生产业,山东,小型,1,19646.288903559987,22929.691405234375,3283.402501674391,2900.3675515237965,284.382227212648,0,正常,0,5448.1352513334905,3402.703702864015,2045.4315484694755,10188.298910440904,1614.2042574819177,0.7891753985557571,0.2962856432550612,0.6245630010802625,1.8372619604744875,1.5725349240580824,2.296822495257275,0.0581956659285338,0.1831434445070595,-0.3306018877288242,0.0713592143007687,5,37,1.0
ENT_000153,企业_153,化学纤维制造业,内蒙古,微型,0,2643.572118606281,3035.2052481326937,391.63312952641263,2604.319005573601,177.33110345658557,0,正常,0,11446.627912671647,3936.375384217383,7510.252528454266,8037.847582107403,1374.2745700723494,0.1829864661495207,0.1200593380475834,0.343889520498848,1.6483659283183534,1.2466602261313813,,0.0420687652557706,0.0259002727437917,0.1574201274802519,0.1561035004788914,7,37,1.0
ENT_000154,企业_154,酒饮料制造业,河北,微型,0,2483.884645207397,2799.442069391155,315.55742418375803,346.9665951587002,287.3725361975589,0,正常,0,25124.35467769981,8760.882551957442,16363.47212574237,5293.180179184158,595.2711966363737,0.036378049356647,0.0236929944777738,0.3487007990590713,2.7690773833367675,2.177576499005963,,0.0740249117236155,-0.1576567216320535,-0.068382608166811,0.0705201343716359,6,36,1.0
ENT_000155,企业_155,教育,广东,微型,0,1836.048957254156,2551.395067806809,715.3461105526533,1034.6982457545157,37.39534825281288,0,正常,1,39015.17269971225,20981.95185586548,18033.22084384677,2367.688598148866,-43.593695533540455,-0.1036261155933563,-0.0522347047323905,0.95,0.643788076894981,0.3462171422894021,,0.0417902357933266,0.0188131534900828,-0.0616106858180074,0.0130918605064122,3,7,1.0000000005000034e-50
ENT_000156,企业_156,皮革制造业,北京,小型,0,8401.908735926227,12363.603497079395,3961.6947611531705,12493.59515391252,783.7939828411555,0,正常,0,10201.226557932496,4467.685008627302,5733.541549305194,4455.698934716284,1006.354348497186,0.1755205469155689,0.0986503282504438,0.4379556696692732,0.5241656667254558,0.3825279684525527,,0.0221511544167299,0.0353161392241795,0.0499184012863984,0.0526785000225482,6,24,1.0
ENT_000157,企业_157,家具制造业,甘肃,微型,0,4058.0186179265834,5162.669430499004,1104.6508125724215,198.0764678670227,12.912180511532858,0,正常,0,33909.82104409358,10646.406887051868,23263.414157041712,19409.728080918943,2720.8876702703024,0.1169599462874499,0.0802389274402917,0.3139623436292437,0.6832911303019136,0.4565687938098552,,0.0209993948491781,-0.1348681586245338,0.0003354054115174,0.1038608353463408,5,34,1.0
ENT_000158,企业_158,电力热力生产业,山东,中型,1,7655.301642279988,8785.654919305463,1130.353277025475,7657.161918734868,100.0632932903538,1,正常,0,62172.06137759183,32121.606041136725,30050.4553364551,255559.28061046128,-22497.2904573426,-0.7486505680348368,-0.3618553086202015,0.5166566031332211,1.0584285945684222,0.7157808691293568,0.3,0.0953289622240612,0.1050570189394951,0.0931486361791984,0.2127576570774001,4,1,1.0
ENT_000159,企业_159,造纸业,黑龙江,小型,1,4991.3076246588535,6513.442464300988,1522.1348396421345,1521.178322563181,7306.987289693334,0,正常,0,6891.668636645888,3136.660554746466,3755.008081899422,1367.2748344252284,255.12188240069656,0.0679417665252125,0.0370188840833273,0.4551380398743387,0.5832138731586424,0.4381269031763522,1.5119680458346345,0.0139012899308887,0.0919717781453533,0.0835338899965589,0.2151460204311485,2,29,1.0
ENT_000160,企业_160,租赁商务服务业,天津,大型,0,15413.25025255648,19105.228672106725,3691.978419550245,25378.605371528774,690.4917215942937,0,正常,0,103974.82754006264,35396.21260710135,68578.61493296128,54690.35753018602,-1635.6160920656368,-0.0238502351449431,-0.0157308853571833,0.340430596948697,1.7571092766078389,1.4825377321512674,,0.0647155875211112,0.116756404984128,-0.2751618185695262,0.1135601660756117,5,26,1.0
ENT_000161,企业_161,住宿餐饮业,河北,中型,0,7365.553351187942,9206.425877368694,1840.872526180752,1273.4013877762127,2216.571560255413,0,正常,0,184206.9345687874,114349.79926090589,69857.13530788153,97518.25569019566,10017.7984540015,0.1434040833459607,0.0543833948350115,0.6207681569023931,1.2852261380839451,1.0579136905795343,,0.0309710610547749,0.0918384645751165,0.4040555977765666,0.0544775491008918,5,10,1.0
ENT_000162,企业_162,电气机械制造业,贵州,小型,1,1057.0627485141945,1425.4832062880428,368.4204577738483,15488.809142379649,3791.749379172551,0,正常,0,7185.7063897764365,4785.901100692879,2399.805289083558,15584.352859986722,986.832851266783,0.4112137162776387,0.1373327544624997,0.6660307061115224,0.9512075201703316,0.7393735937530742,1.8061291081097728,0.0069606031723219,0.1594764552672474,-0.0966753445897359,0.0519839159829228,5,1,1.0
ENT_000163,企业_163,塑料制品业,江西,小型,0,4732.632719120385,6566.467534492092,1833.834815371707,318.51622411296785,9.220811624595813,0,正常,0,83299.59949570987,50199.468522417184,33100.13097329269,4258.717059965768,199.91939870121007,0.0060398370889383,0.0024000043206871,0.602637573605652,2.375210187371655,1.8094955884274857,,0.0725025708743544,0.0231007958190452,-0.0904796770260946,0.0582159811317857,3,45,1.0
ENT_000164,企业_164,交通运输业,贵州,小型,1,1086.73592082224,1243.4882744515353,156.75235362929538,544.4610916488969,1607.6302042237432,4,次级,1,58484.97618941041,36785.23254439987,21699.743645010534,9134.37360594871,386.2009544178572,-0.0733037661133851,-0.0367931568214339,0.95,0.7077898209069275,0.4417772167612909,0.5902189766866045,0.0726053577430532,0.080267766105643,0.0342893496419405,0.0858696010872525,6,17,1.0
ENT_000165,企业_165,交通运输业,江西,小型,0,3753.077669459241,4181.81459660144,428.7369271421994,1229.901892207918,785.6902179128866,2,正常,1,34176.31377454337,13212.433954809296,20963.879819734077,23288.791340912496,247.2172833673109,-0.0823111977248651,-0.0355328292572352,0.7798943403596703,1.553308926739138,1.1873666413386947,,0.0413532934380457,-0.0096610426368297,0.0783330305261411,0.0537343363678183,5,41,1.0
ENT_000166,企业_166,电气机械制造业,浙江,小型,0,3230.694907385025,4838.715536181668,1608.0206287966423,962.5085644364613,3476.3671391234607,0,正常,0,8586.527383695426,3481.2287593742185,5105.298624321207,11209.497054873122,-825.3503230739256,-0.1616654350329336,-0.0961215502137856,0.4054291803674403,1.3731622646190973,1.0546679416899694,,0.0320585189618453,-0.0376748823432925,0.3917959633663678,0.0129670042731197,5,36,1.0
ENT_000167,企业_167,化学原料制造业,河南,中型,0,42673.48173744016,50913.36149007714,8239.879752636982,1992.91975162286,126.10982697333677,0,正常,0,23259.968899709696,8918.128310749737,14341.84058895996,38248.59060821733,8847.79993507329,0.6169222060579962,0.3803874361665083,0.3834110161196751,1.7795694016563863,1.2033268904394243,,0.093808715628783,0.2507374446143113,0.1538846904109802,0.1080513917918879,6,9,1.0
ENT_000168,企业_168,教育,山西,小型,0,2160.7536983808,2423.3548705315734,262.60117215077344,2863.585942606481,2617.6419331974785,1,正常,0,29574.43354305797,17922.857105775296,11651.576437282674,15837.79709579758,3518.9578645874567,0.3020156013676834,0.1189864840340607,0.6060253725462256,2.8346675996282995,1.8964698337275936,,0.050512689021896,-0.2565653052289744,0.2132930968219069,0.0460103907669914,5,39,1.0
ENT_000169,企业_169,食品制造业,广西,中型,0,6962.205098307257,8187.206001847736,1225.0009035404792,6019.441840162807,244.769332004305,0,正常,0,35756.87690310279,24284.884793254667,11471.992109848125,21596.79020142736,3013.8632012196194,0.262714894881454,0.0842876521175732,0.6791668315737988,0.5933790870395321,0.4648566832017806,,0.0368886925923838,0.1815139983731396,0.1549072375166563,0.1308952749743091,6,23,1.0
ENT_000170,企业_170,酒饮料制造业,内蒙古,大型,0,20354.57443972373,22707.22003710056,2352.645597376828,11044.754587664282,7221.022298178059,0,正常,0,157759.41907620706,92562.95424548267,65196.46483072438,215877.82934327863,13764.885234350304,0.2111293192060236,0.0872523828685059,0.586734882693561,1.750661268693655,1.3249849318972278,,0.0142368534406811,-0.043081131316849,0.1462923164997546,0.1169784231933639,2,29,1.0
ENT_000171,企业_171,租赁商务服务业,重庆,小型,0,3337.58753158648,4194.427547390735,856.840015804255,6146.102341759403,281.21391046213887,0,正常,0,109024.6560481757,71148.04115800941,37876.6148901663,9137.638528223615,-616.7831486346214,-0.01628400928708,-0.0056572813067355,0.6525867059518223,2.6360574008190456,1.5877219956260726,,0.0197021865778358,-0.0625057266464681,0.1619459006174017,0.1770451748935502,12,2,1.0
ENT_000172,企业_172,黑色金属冶炼业,海南,小型,0,23444.752573516576,33314.07235127203,9869.319777755452,1366.1883957494597,943.2207892903969,0,正常,0,33527.65712897249,18623.93084342297,14903.726285549514,4849.280342253955,857.1677232568234,0.0575136517427808,0.0255659892953305,0.5554796379532689,1.9699356209258712,1.6725139758711898,,0.0770775977632664,0.089236622609811,-0.2865468285137877,0.1990005997477909,7,18,1.0
ENT_000173,企业_173,食品制造业,江西,小型,0,1909.4677313357165,2361.0526105932,451.5848792574837,3218.4603123459897,319.4021462911332,3,正常,0,32620.696987692296,14844.503556470692,17776.193431221604,235323.0431048237,-17315.711932168586,-0.974095607091885,-0.5308198024923183,0.4550639602235196,1.1921762924128916,0.9671371687498932,,0.0391496109043409,-0.1734414418526504,0.0500163030320942,0.0244603671329474,4,28,1.0
ENT_000174,企业_174,食品制造业,新疆,小型,1,4079.552914335228,5212.336090580748,1132.7831762455194,1194.1904781034586,18.803533499568964,0,正常,0,32646.548104209003,15353.823248361869,17292.724855847133,14761.744367257716,-1121.739865898285,-0.0648677334109664,-0.0343601370141078,0.470304645972122,1.4942028378625858,1.193193863562832,1.3596850110865133,0.0019123877911377,-0.0724034607919304,0.3324522221142315,0.0282277911259523,5,47,1.0
ENT_000175,企业_175,燃气生产供应业,四川,小型,1,8309.979573005176,11386.62244556085,3076.6428725556743,791.5173484799241,2.7520088781676373,0,正常,0,121363.94396099618,40065.70561734961,81298.23834364658,715.5148405717002,63.02565596491421,0.0007752401189618,0.0005193112048597,0.3301285728669619,2.2006640718214365,1.3658073797623078,0.9125090845987772,0.0303457394991882,-0.0773709469769487,0.8884662021613371,0.1961812552453242,7,42,1.0
